stfid,name,racewhite1620_est,raceaa1620_est,raceasian1620_est,raceamind1620_est,raceoth1620_est,hispanic1620_est,noncitizens1620_est,pubtrans1620_est,walkoth1620_est,medincacs1620_est,gini1620_est,noveh1620_est
55133203703,Census Tract 2037.03,96,0.2,1.2,0,1.3,1.3,0.5,0.3,5.4,123011,0.3943,0.6
55133203704,Census Tract 2037.04,96,0,1.3,0,1,1.7,0.6,0,7.5,97308,0.5193,1.3
55133203802,Census Tract 2038.02,95.7,0.4,0.6,0,1.2,2.1,0.2,0,0,116250,0.3317,2.2
55133203803,Census Tract 2038.03,96.6,0.6,0.1,0,1.8,0.8,0.1,0.3,2.2,105451,0.3585,0.9
55133203901,Census Tract 2039.01,85,0.4,4,0.9,0.7,9,4.3,1,0.3,84177,0.4053,5.5
55133203902,Census Tract 2039.02,94.5,0,1.1,0,1.7,2.8,0,0.7,3.7,76641,0.383,4.2
55133204002,Census Tract 2040.02,92.9,0.1,0.1,1.6,1.5,3.8,0.5,0,1.6,96106,0.3862,2.4
55133204003,Census Tract 2040.03,93.9,0.3,1.7,0,0.7,3.4,1.4,0.3,0.3,101979,0.3697,9.4
55133204004,Census Tract 2040.04,97.8,0.3,0,0.6,0.6,0.7,0.2,0.8,0.7,101023,0.4239,0.9
55133204100,Census Tract 2041,92,0.5,0.5,0.2,3.2,3.7,2,0.6,1.9,126667,0.4493,0.4
55133204301,Census Tract 2043.01,86.8,0.6,0,0,9.5,3.1,1.6,0.5,0.4,96184,0.3588,0.7
55137960800,Census Tract 9608,79,0.1,0.9,0,1.8,18.3,2.3,0,7.5,45391,0.4185,8.3
55137960700,Census Tract 9607,81.8,7.4,0.1,1.5,3,6.2,0.6,0,3.4,54225,0.4393,8.8
55133201001,Census Tract 2010.01,83.3,1.1,3.5,0.6,4.6,6.9,3.8,1.3,8.5,110302,0.5662,1.8
55139000100,Census Tract 1,92.7,0.9,0,0,1.2,5.2,5.1,1.2,2.2,54773,0.4498,4.8
55139000200,Census Tract 2,79.1,1,6.8,0.5,3.8,8.8,1.7,1.6,7,44794,0.3912,20.8
55139000300,Census Tract 3,84.5,5.8,5.2,0.6,0.7,3.2,1,0.4,1.6,66637,0.4588,5.9
55139000400,Census Tract 4,91,1.2,1.2,0,5.3,1.3,0.2,1.7,1.5,44147,0.3524,11.8
55139000700,Census Tract 7,86.3,5.3,0.5,0,2.8,5.2,1.8,2.3,30.4,25625,0.4649,4.8
55139000800,Census Tract 8,88.6,1.3,7.3,0.1,1.4,1.3,5.2,0.3,5.1,55855,0.3605,3.7
55139000900,Census Tract 9,88.4,0.9,6.3,0,0.1,4.2,2.9,2.1,3.9,51393,0.4273,7.9
55139001000,Census Tract 10,74.5,2.7,5.2,1.6,8.1,7.9,2.4,1.1,2.9,46815,0.3244,14
55139001100,Census Tract 11,84.1,0.1,11.5,0,3.7,0.6,2.4,0.4,3.3,33206,0.4307,10.8
55139001200,Census Tract 12,92.5,0.3,0.3,0,3.4,3.4,0.6,1.3,1.1,46250,0.3746,9.7
55139001300,Census Tract 13,88.8,1.7,0.4,0,8.6,0.6,0,2.7,6.8,64688,0.3629,7.3
55139001400,Census Tract 14,89.2,4.8,0.2,0,3.4,2.4,0.2,0.6,5.9,54375,0.372,5.3
55137960201,Census Tract 9602.01,95.2,0,0.2,0,3.4,1.1,0.4,0,5.7,56406,0.4305,0.8
55139001500,Census Tract 15,87.3,2.1,1.9,0,2.6,6.2,0.5,0.5,9.6,63533,0.3395,4.1
55139001600,Census Tract 16,78.5,8,7.3,1.1,1.5,3.6,1.2,0,2.1,56735,0.3938,2.8
55139001700,Census Tract 17,78.5,12.7,0.5,1.5,2.8,3.9,0.3,0,0.7,72684,0.378,5.3
55139001801,Census Tract 18.01,94.3,0,3.9,0,1.4,0.4,1.1,0,0,79258,0.3868,4
55139001803,Census Tract 18.03,96.9,0.6,1,0.1,0,1.5,0.9,0.5,2,53938,0.4165,10.1
55139001804,Census Tract 18.04,91.9,0,7.3,0.3,0.3,0.2,0.6,0,1.5,95217,0.4135,0.6
55139001900,Census Tract 19,93,0,4.8,0,0.7,1.5,0.2,0.1,0.8,69861,0.4121,1.7
55139002100,Census Tract 21,95,0.7,0,0,1.5,2.7,1.4,0,3,69281,0.3771,1.1
55139002201,Census Tract 22.01,95.2,0.2,1.4,0.6,0.6,1.9,0.4,0.2,2.9,75924,0.3961,3
55139000501,Census Tract 5.01,80,7,3.3,0,1.2,8.6,4.6,0,7.6,33056,0.4822,12.8
55139002202,Census Tract 22.02,96.8,0,0.4,0.7,1.2,0.9,0.3,0,1.1,81875,0.3496,1.2
55139002300,Census Tract 23,96.9,0,1.1,0,0.2,1.8,1.5,0,0.4,94000,0.417,0.7
55139002500,Census Tract 25,74.8,5.1,14.1,0.1,2,4,4.1,1.2,3.4,42398,0.4373,9.2
55139002601,Census Tract 26.01,80.7,0,3.5,0.2,10.1,5.5,2.6,0,2.4,48939,0.4638,6.1
55139002602,Census Tract 26.02,82.4,1.9,1.5,0.1,7.7,6.4,2.8,0.5,1.7,49348,0.3644,6.1
55139002700,Census Tract 27,79.5,0.5,4,0,0.5,15.6,3.5,0,2.4,54890,0.3982,2.2
55139002800,Census Tract 28,77.5,0.3,4.8,3.5,4.5,9.4,2.8,0.6,1.4,57645,0.4711,10.1
55139002900,Census Tract 29,89.3,2.7,0,3.2,3.5,1.3,0.8,3.3,7.1,45253,0.4098,14.1
55139003000,Census Tract 30,88.5,2,0.1,0,3.3,6.1,3.8,0,2.6,51083,0.4874,3.3
55139003100,Census Tract 31,94.1,0.3,0.6,0,3.6,1.4,0.9,1.4,5.2,63750,0.4085,19
55139003200,Census Tract 32,88.6,0,1,0.8,3.2,6.4,1.4,0,6.8,75543,0.4985,3.2
55141010100,Census Tract 101,95.8,0.3,0,0.3,1.3,2.3,1,0,4.5,64715,0.3893,4.3
55141010200,Census Tract 102,92,0.3,5.6,0,0.8,1.3,3.6,0,8.9,62684,0.4448,5.3
55139003300,Census Tract 33,94.5,0.5,0,1.4,0.4,3.1,1.1,0,12.6,44512,0.3736,4.1
55139003400,Census Tract 34,82.8,9.4,0.6,0.5,1.3,5.5,1.3,0.7,4.1,50295,0.3491,5.1
55139003500,Census Tract 35,88.3,3.3,0.3,3.4,3.1,1.6,0.4,0.7,5.1,37097,0.4051,13.2
55139003600,Census Tract 36,90.2,0.9,3.6,0.1,3.1,2.1,1.8,0,3,100909,0.4455,1.9
55139003701,Census Tract 37.01,78.5,2.9,1.2,0.4,3.3,13.7,0.1,0.7,8,54194,0.3937,0.7
55133203106,Census Tract 2031.06,82.1,9.4,1.3,0,0.5,6.7,1.8,0,0,81766,0.4131,6.9
55141011500,Census Tract 115,99.7,0.2,0.1,0,0,0,0.3,0.5,2.8,77672,0.457,0.8
55031990000,Census Tract 9900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55071990000,Census Tract 9900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55089990000,Census Tract 9900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
55079007000,Census Tract 70,6.9,87.2,0,0,1.1,4.8,3.9,8,9.8,20873,0.4779,40.5
55079007100,Census Tract 71,62.2,17.8,0.8,0.1,5.5,13.6,2.7,11.2,9.7,53029,0.3678,13.1
55079007200,Census Tract 72,62.5,21.5,0,1.2,4,10.7,1.1,13.1,7.2,49034,0.5328,23.5
55079007300,Census Tract 73,81,1.4,4.9,4.9,5.7,2.3,3.4,3.2,15.6,56509,0.4444,6
55079050103,Census Tract 501.03,48.7,26.5,0,1.9,17,5.8,6.6,1.8,1.9,70493,0.3987,10.8
55079050104,Census Tract 501.04,41.1,40,9.3,0,1.5,8.1,2.2,0,0,53287,0.3969,15.8
55079160101,Census Tract 1601.01,79.6,1.6,4.9,0.6,1.8,11.5,9.1,0,2.8,71365,0.4458,1.6
55079160102,Census Tract 1601.02,72.5,9.9,1.8,1.6,2.1,12.1,5,0,5.1,62278,0.3183,2.1
55079160205,Census Tract 1602.05,82.8,5.6,8.9,0.2,0.4,2,6.2,0.9,1.5,70792,0.5047,14.6
55079160206,Census Tract 1602.06,76.6,7.3,6.7,0,3.7,5.7,8,1.2,0,65027,0.3089,0
55079160302,Census Tract 1603.02,86,0,6.1,0,0.7,7.2,1.9,0.9,0,114183,0.3107,0
55083101301,Census Tract 1013.01,97.7,0,0,0.4,1.4,0.6,0,0,0.3,96250,0.2707,1.7
55083101302,Census Tract 1013.02,93.3,1.3,0.3,0.9,2.3,2.1,0.8,0.1,2.3,83646,0.3693,1
55085970103,Census Tract 9701.03,95.7,0,0.4,3.3,0.6,0,0.8,0,2.8,51477,0.4037,0.5
55085970104,Census Tract 9701.04,97.9,0,0.4,0,0.9,0.9,0.2,1,1.7,60685,0.4232,2.4
55085970603,Census Tract 9706.03,96.3,0,0.4,0,0.5,2.9,0.2,0,4.3,62000,0.4359,1.2
55085970604,Census Tract 9706.04,99.2,0.2,0,0,0.3,0.4,0.2,0,4.7,69038,0.4319,0
55087010501,Census Tract 105.01,89.1,0,4.3,0.4,4.8,1.3,0.5,0.1,11.6,56415,0.3619,3.5
55087010502,Census Tract 105.02,80.2,2.8,8.1,0,1.7,7.1,6.2,1.3,52.5,69777,0.5732,6.8
55133203103,Census Tract 2031.03,75.9,3.1,0.5,0,4.9,15.6,2,0.5,0.4,64771,0.3619,3.4
55133203502,Census Tract 2035.02,96.2,0.3,1.4,0.2,0.9,1.1,1.6,0.5,0.9,121932,0.5277,3.2
55133203806,Census Tract 2038.06,96,0,0,0.3,0.3,3.3,0,0,2.5,97654,0.4183,0
55133204201,Census Tract 2042.01,88.3,7.7,0,0,0.8,3.2,0,0,0.6,66103,0.3662,3.3
55133204202,Census Tract 2042.02,95.1,1.4,0,0.3,2.8,0.4,0.2,0,1.5,117222,0.3343,3
55133204504,Census Tract 2045.04,93.4,0,0.8,1,2.6,2.1,0.7,0.3,2.2,102975,0.4477,0.6
55133204302,Census Tract 2043.02,92.8,0.4,0.9,0,1.1,4.8,4,0,1,89438,0.4674,4.5
55133204400,Census Tract 2044,94.2,0,2.9,0,0.5,2.3,3.2,0,2.4,132266,0.4509,2.8
55133204501,Census Tract 2045.01,92.8,0.5,0.9,0,2.3,3.5,0,0,2.8,114375,0.357,0.9
55137960202,Census Tract 9602.02,95.7,0.8,0,0,3.2,0.3,0.1,0,3.3,64500,0.4173,1.6
55139000502,Census Tract 5.02,78.2,4.2,4.4,0,2,11.1,2.5,0,9.2,49479,0.3684,13.4
55139002001,Census Tract 20.01,93.1,0,0.4,0,0,6.5,0.2,0,1.4,71579,0.4039,1.2
55139002002,Census Tract 20.02,98,0,0.3,0.1,0.7,0.9,0.3,0,1.5,78214,0.3953,1.9
55139002401,Census Tract 24.01,94.9,0.4,0,1,2.1,1.7,1.4,0,0,66759,0.4003,5.1
55139002402,Census Tract 24.02,82.6,1.2,3.7,0.3,0.6,11.5,2.9,1.2,0.7,83030,0.5814,2.5
55139003703,Census Tract 37.03,95.5,0.3,1.1,0.2,1.4,1.5,0,0,0.2,85052,0.4116,1.7
55139003704,Census Tract 37.04,88.5,5.1,0.4,0,0.7,5.3,0.4,0,0,66354,0.4335,5.7
55141010900,Census Tract 109,94.1,0.1,0.1,3,1.1,1.6,0.5,0.5,3.7,65743,0.3603,4.4
55135100800,Census Tract 1008,95.3,0.6,0.2,0,1.1,2.9,0.8,0.3,3.1,77108,0.4311,2.7
